Your doctor will decide how Abseamed will be injected.	Læknirinn mun ákveða hvernig Abseamed verður sprautað.
Your doctor will test you to see if you have TB.	Læknirinn rannsakar hvort þú sért með berkla og skráir rannsóknirnar í öryggiskortið.
Your doctor will test your blood and urine for sugar regularly.	Læknirinn mun reglulega rannsaka blóð og þvag með tilliti til sykurmagns.
Your doctor will test your blood at regular intervals to see how well the treatment is working.	Læknirinn mun gera blóðprufu reglulega til að sjá hversu vel meðferðin gengur.
Your doctor will test your blood before you begin therapy and throughout the treatment to make sure that the therapy you are getting is safe and effective.	Læknirinn mun senda þig í blóðrannsókn áður en meðferð hefst og meðan á henni stendur til þess að ganga úr skugga um hvort meðferðin sé örugg og árangursrík.
Your doctor will test your blood before you start your treatment and regularly during your treatment.	Læknirinn mun taka blóðsýni til rannsóknar áður en meðferð hefst og reglulega meðan á meðferð stendur.
Your doctor will test your blood before your start the treatment and regularly during the treatment to detect any possible abnormalities and also to measure the levels of cortisol.	Læknirinn tekur blóðprufu áður en meðferðin hefst og reglulega meðan á meðferðinni stendur til að finna möguleg frávik og til að mæla styrk kortisóls.
Your doctor will test your blood before, during and after your treatment with Epclusa.	Læknirinn mun framkvæma blóðrannsókn fyrir, við og eftir meðferð með Epclusa.
Your doctor will test your blood before, during and after your treatment with Exviera.	Læknirinn lætur taka blóðprufu áður en meðferð með Exviera hefst, meðan á henni stendur og að henni lokinni.
Your doctor will test your blood before, during and after your treatment with Harvoni.	Læknirinn mun framkvæma blóðrannsókn fyrir, við og eftir meðferð með Harvoni.
Your doctor will test your blood before, during and after your treatment with Sovaldi.	Læknirinn mun framkvæma blóðrannsókn fyrir, við og eftir meðferð með Sovaldi.
Your doctor will test your blood before, during and after your treatment with Viekirax.	Læknirinn lætur taka blóðprufu áður en meðferð með Viekirax hefst, meðan á henni stendur og að henni lokinni.
Your doctor will test your blood before, during and after your treatment with ZEPATIER.	Læknirinn gerir blóðrannsókn fyrir, við og eftir meðferð með ZEPATIER.
Your doctor will test your blood daily to see how well the treatment is working and to find the dose that is best for you.	Læknirinn mun taka blóðprufu daglega til að sjá hversu vel meðferðin gengur og til að finna skammtinn sem hentar þér best.
Your doctor will test your blood to ensure that your white blood cell (cells that fight infection) and red blood cell (cells that carry iron and oxygen) counts, platelets (blood clotting cells) and other laboratory values are at acceptable levels.	Læknirinn mun athuga blóð þitt til að kanna hvort fjöldi hvítra blóðkorna (frumur sem vinna gegn sýkingum) og rauðra blóðkorna (frumur sem bera járn og súrefni), blóðflagna (blóðstorkufrumur) og gildi annarra rannsókna séu ásættanleg.
Your doctor will test your blood to measure uric acid levels before each dose to make sure that you should continue receiving KRYSTEXXA.	Læknirinn mælir þvagsýrugildi í blóðinu fyrir hvern skammt til að tryggja að þörf sé á áframhaldandi meðferð með KRYSTEXXA.
Your doctor will then adjust the dose depending on how you respond to the treatment until the best dose for you is found.	Læknirinn mun síðan aðlaga skammtinn eftir því hvernig þú svarar meðferðinni þar til skammturinn sem hentar þér best finnst.
Your doctor will then discuss with you if you should continue to take MIRAPEXIN.	Læknirinn mun ræða við þig um hvort ráðlegt sé að halda áfram að taka MIRAPEXIN.
Your doctor will then discuss with you if you should continue to take Oprymea.	Læknirinn mun ræða við þig um hvort ráðlegt sé að halda áfram að taka Oprymea.
Your doctor will then discuss with you if you should continue to take Pramipexole Accord.	Læknirinn mun ræða við þig um hvort ráðlegt sé að halda áfram að taka Pramipexole Accord.
Your doctor will then discuss with you if you should continue to take Pramipexole Teva.	Læknirinn mun ræða við þig um hvort ráðlegt sé að halda áfram að taka Pramipexole Teva.
Your doctor will then discuss with you if you should continue to take SIFROL.	Læknirinn mun ræða við þig um hvort ráðlegt sé að halda áfram að taka SIFROL.
Your doctor will then discuss with you the risks and benefits of using Erbitux in these situations.	Læknirinn ræðir þá við þig um áhættu og ávinning af notkun Erbitux við þessar kringumstæður.
Your doctor will then help you decide whether to stop breast- feeding or whether to stop taking XGEVA, considering the benefit of breast-feeding to the baby and the benefit of XGEVA to the mother.	Læknirinn hjálpar þér að ákveða hvort rétt sé að hætta brjóstagjöf eða hætta notkun XGEVA, með ávinning af brjóstagjöf fyrir barnið og ávinning af notkun XGEVA fyrir móðurina í huga.
Your doctor will then help you decide whether to stop breast-feeding, or whether to stop taking Prolia, considering the benefit of breast-feeding to the baby and the benefit of Prolia to the mother.	Læknirinn mun hjálpa þér að ákveða hvort rétt sé að hætta brjóstagjöf eða hætta notkun Prolia, með í huga ávinning af brjóstagjöf fyrir barnið og ávinning af notkun Prolia fyrir móðurina.
Your doctor will then help you decide whether to stop breast-feeding, or whether to stop taking Repatha, considering the benefit of breast- feeding to the baby and the benefit of Repatha to the mother.	Læknirinn mun hjálpa þér að ákveða hvort hætta skuli brjóstagjöf eða hvort hætta eigi meðferð með Repatha með hliðsjón af ávinningi brjóstagjafar fyrir barnið og ávinningi móður af meðferð með Repatha.
Your doctor will then help you find the right dose to relieve your breakthrough pain.	Læknirinn mun svo hjálpa þér að finna rétta skammtinn sem nægir til verkjastillingar í gegnumbrotsverkjum.
Your doctor will then test your blood to see how well your treatment is working and to find the dose that is best for you.	Læknirinn mun síðan taka blóðprufu til að sjá hversu vel meðferðin gengur og til að finna skammtinn sem hentar þér best.
Your doctor will therefore be monitoring the effectiveness of your treatment.	Læknirinn mun því fylgjast með árangri meðferðarinnar.
Your doctor will therefore monitor your blood and general condition for signs of infection (see also 'Side effects in combination with other anticancer treatments' in section 4).	Læknirinn mun því fylgjast með niðurstöðum úr blóðprufum og almennu ástandi þínu með tilliti til merkja um sýkingu (sjá einnig „Aukaverkanir í samsettri meðferð með öðrum meðferðum gegn krabbameini“ í kafla 4).
Your doctor will treat this appropriately.	Læknirinn bregst við slíku á viðeigandi hátt.
Your doctor will treat you as necessary.	Læknirinn mun veita þá meðferð sem nauðsyn krefur.
Your doctor will treat you as necessary.	Læknirinn mun veita þér þá meðferð sem nauðsynleg er.
Your doctor will treat you cautiously if you have a history of fits or have unstable fit disorder/epilepsy.	Læknirinn meðhöndlar þig með varúð ef þú hefur fengið krampaköst eða ert með óstöðuga krampa/flogaveiki.
Your doctor will treat you cautiously if you have a history of fits or have unstable fit disorders/elpilepsy.	Læknirinn meðhöndlar þig með varúð ef þú hefur fengið krampaköst eða ert með óstöðuga krampa/flogaveiki.
Your doctor will treat you cautiously if you have a history of fits or have unstable fit disorders/epilepsy.	Læknirinn meðhöndlar þig með varúð ef þú hefur fengið krampaköst eða ert með óstöðuga krampa/flogaveiki.
Your doctor will treat you for this, if this happens.	Ef það gerist mun læknirinn gefa þér meðferð við því.
Your doctor will treat you should overdose occur.	Læknirinn mun meðhöndla þig ef um ofskömmtun er að ræða. .
Your doctor will treat you, as appropriate, if you have any particular ill effects.	Læknirinn mun meðhöndla þig eins og við á ef þú verður fyrir einhverjum slæmum áhrifum.
Your doctor will treat you, as appropriate, if you have any side effects.	Ef þú finnur fyrir aukaverkunum veitir læknirinn þinn þér meðferð eins og við á.
Your doctor will use blood tests and/or an ultrasound machine to check when this is.	Læknirinn mun styðjast við blóðrannsóknir og/eða ómskoðunartæki til þess að fylgjast með því.
Your doctor will use blood tests and/or an ultrasound machine to check when this is.	Læknirinn styðst við blóðrannsóknir og/eða ómskoðunartæki til þess að fylgjast með því.
Your doctor will use the lowest effective dose to control the symptoms of your anaemia.	Læknirinn mun nota minnsta virka skammt til að meðhöndla einkenni blóðleysisins.
Your doctor will use the lowest effective dose to control the symptoms of your anaemia.	Læknirinn mun nota minnsta virka skammtinn til að stjórna einkennum blóðleysisins.
Your doctor will use the lowest effective dose to control the symptoms of your anaemia.	Læknirinn mun nota minnsta árangursríka skammtinn til að meðhöndla einkenni blóðleysis.
Your doctor will use the lowest effective dose to control the symptoms of your anaemia.	Læknirinn mun nota minnsta árangursríka skammtinn til þess að meðhöndla einkenni blóðleysis.
Your doctor will use this body surface area to work out the right dose for you.	Læknirinn mun nota þetta yfirborðsflatarmál til að reikna út réttan skammt fyrir þig.
Your doctor will use this body surface area to work out the right dose for you.	Læknirinn notar þetta yfirborðsflatarmál til að reikna út réttan skammt fyrir þig.
Your doctor will usually also tell you to take acetylsalicylic acid.	Læknirinn mun líklega segja þér að taka einnig asetýlsalisýlsýru (magnýl).
Your doctor will usually ask you to take Stivarga for 3 weeks and then to stop for 1 week.	Læknirinn mun yfirleitt segja þér að taka Stivarga í 3 vikur og gera síðan hlé í 1 viku.
Your doctor will usually reduce your Advagraf dose once your condition has stabilised.	Læknirinn mun venjulega minnka skammta Advagraf þegar ástand þitt er orðið stöðugt.
Your doctor will usually reduce your Envarsus dose once your condition has stabilised.	Læknirinn mun venjulega minnka skammtinn af Envarsus þegar ástand þitt er orðið stöðugt.
Your doctor will usually reduce your Modigraf dose once your condition has stabilised.	Læknirinn mun venjulega minnka skammta Modigraf þegar ástand þitt er orðið stöðugt.
Your doctor will usually tell you your dose in terms of the number of full vials that supply the dose most suited to you.	Læknirinn gefur yfirleitt upp skammtinn í fjölda af fullum hettuglösum sem nægja fyrir skammtinn sem hentar þér best.
Your doctor will want to carry out a special scan before administering Quadramet to ascertain whether you are likely to benefit from Quadramet.	Læknirinn mun óska eftir sérstakri myndgreiningu áður en hann gefur þér Quadramet til þess að ganga úr skugga um hvort þú sért líkleg/ur til að njóta ávinnings af Quadramet.
Your doctor will want to closely monitor your heart function.	Læ knirinn mun fylgjast náið með hjartastarfsemi þinni.
Your doctor will want to closely monitor your heart function.	Læknirinn mun fylgjast náið með hjartastarfsemi þinni.
Your doctor will want to monitor you closely	Læknirinn mun vilja fylgjast nákvæmlega með þér.
Your doctor will want to monitor you closely for at least 8 weeks.	Læknirinn mun vilja fylgjast nákvæmlega með þér í að minnsta kosti 8 vikur.
Your doctor will watch out for any effects on your immune system and treat them if necessary.	Læknirinn mun fylgjast með hvort einhver áhrif koma fram á ónæmiskerfið og veita meðferð ef þörf krefur.
Your doctor will weigh up the benefit to you against any risk to your baby of taking Trobalt while you are breast-feeding.	Læknirinn metur ávinning af töku Trobalt á meðan þú ert með barn á brjósti á móti hugsanlegri áhættu fyrir barnið
Your doctor will weigh up the benefit to you against the risk to your baby of taking Arzerra while you're pregnant.	Læknirinn mun meta ávinning þinn á móti áhættunni fyrir barnið, af notkun Arzerra á meðgöngunni.
Your doctor will weigh up the benefit to you against the risk to your baby of using Eptifibatide Accord while you are pregnant.	Læknirinn mun meta ávinninginn fyrir þig af notkun Eptifibatide Accord á meðgöngu í samanburði við áhættuna fyrir barnið.
Your doctor will weigh up the benefit to you against the risk to your baby of using Integrilin while you are pregnant.	Læknirinn mun meta ávinninginn fyrir þig af notkun Integrilin á meðgöngu í samanburði við áhættuna fyrir barnið.
Your doctor will weigh up the benefits to you against the risks to your baby of taking Deltyba whilst you are pregnant.	Læknirinn metur ávinning við meðferð með Deltyba gegn áhættu fyrir barnið á meðgöngu.
Your doctor will weigh up the benefits to you against the risks to your baby of taking Glybera whilst you are pregnant.	Læknirinn metur kosti á móti hugsanlegri hættu fyrir barnið við notkun Glybera á meðgöngu.
Your doctor will work out exactly how much you need.	Læknirinn finnur út nákvæmlega hversu mikið lyf þú þarft.
Your doctor will work out how much Bondronat you will be given depending on your illness.	Læknirinn mun reikna út hversu mikið Bondronat þú færð háð sjúkdómi þínum.
Your doctor will work out how much Iasibon you will be given depending on your illness.	Læknirinn mun reikna út hversu mikið Iasibon þú færð háð sjúkdómi þínum.
Your doctor will work out how much Ibandronic acid Accord you will be given depending on your illness.	Læknirinn mun reikna út hversu mikið Ibandronic acid Accord þú færð háð sjúkdómi þínum.
Your doctor will work out how much Xolair you need and how often you will be given it.	Læknirinn mun finna út hversu stóran skammt af Xolair þú þarft og hversu oft á að gefa þér lyfið.
Your doctor will work out how much Xolair you need and how often you will be given it.	Læknirinn mun finna út þann skammt af Xolair sem þú þarft og hve oft þú þarft að nota lyfið.
Your doctor will work out how much Xolair you need, and how often you will be given it.	Læknirinn mun finna út þann skammt af Xolair sem þú þarft og hve oft þú þarft að nota lyfið.
Your doctor will work out how much Xolair your child needs and how often it needs to be given.	Læknirinn mun finna út þann skammt af Xolair sem barnið þarf og hversu oft það þarf að nota lyfið.
Your doctor will work out the correct dose for you.	Læknirinn mun finna út rétta skammtinn fyrir þig.
Your doctor will work out the dose that is right for you depending on your height, weight and how well you are.	Læknirinn mun ákvarða skammt sem hentar þér, háð hæð þinni, þyngd og líðan.
Your doctor will work out the right dose based on your weight.	Læknirinn finnur út réttan skammt miðað við þyngd.
Your doctor will work out the right dose for you.	Læknirinn finnur réttan skammt fyrir hvern og einn.
Your doctor will work out the right dose for you.	Læknirinn ákvarðar rétta skammtastærð fyrir þig.
Your doctor will work out your dose based on how severe your symptoms are, and other factors.	Læknirinn ákveður skammtinn eftir því hversu alvarleg einkenni þín eru og öðrum þáttum.
Your doctor will work out your dose based on your body surface area.	Læknirinn finnur út skammtinn þinn á grundvelli líkamsyfirborðs.
Your doctor will work out your dose of Bortezomib Accord according to your height and weight (body surface area).	Læknirinn mun reikna skammtinn af Bortezomib Accord út frá hæð þinni og þyngd (líkamsyfirborði).
Your doctor will work out your dose of bortezomib according to your height and weight (body surface area).	Læknirinn mun reikna skammtinn af bortezomib út frá hæð þinni og þyngd (líkamsyfirborði).
Your doctor will work out your dose of Bortezomib SUN according to your height and weight (body surface area).	Læknirinn mun reikna skammtinn af Bortezomib SUN út frá hæð þinni og þyngd (líkamsyfirborði).
Your doctor will work out your dose of Dacogen.	Læknirinn mun reikna út skammtinn sem þú átt að fá af Dacogen.
Your doctor will work out your dose of DARZALEX – this will depend on your body weight.	Læknirinn mun ákvarða skammtinn sem þú færð af DARZALEX – það mun fara eftir líkamsþyngd þinni.
Your doctor will work out your dose of Temodal.	Læknirinn mun finna út réttan skammt af Temodal fyrir þig.
Your doctor will work out your dose of Temomedac.	Læknirinn mun finna út réttan skammt af Temomedac fyrir þig.
Your doctor will work out your dose of Temozolomide Hexal.	Læknirinn mun finna út nákvæmlega réttan skammt af Temozolomide HEXAL fyrir þig.
Your doctor will work out your dose of Temozolomide Sandoz.	Læknirinn mun finna út nákvæmlega réttan skammt af Temozolomide Sandoz fyrir þig.
Your doctor will work out your dose of Temozolomide SUN.	Læknirinn ákvarðar skammt Temozolomide SUN.
Your doctor will work out your dose of Temozolomide Teva.	Læknirinn mun finna út réttan skammt af Temozolomide Teva fyrir þig.
Your doctor will work out your dose of VELCADE according to your height and weight (body surface area).	Læknirinn mun reikna skammtinn af VELCADE út frá hæð þinni og þyngd (líkamsyfirborði).
Your doctor will work out your dose.	Læknirinn mun ákvarða skammtinn fyrir þig.
Your doctor will work out your exact dose.	Læknirinn finnur nákvæman skammt.
Your doctor will work out your exact dose.	Læknirinn mun finna út nákvæman skammt fyrir þig.
Your doctor will work out your exact dose.	Læknirinn mun reikna út réttan skammt fyrir þig.
Your doctor will work with you to schedule new appointments for cell collection and infusion.	Læknirinn mun vinna með þér að því að ákveða nýja tíma fyrir frumusöfnun og innrennslisgjöf.
Your doctor, nurse or pharmacist is responsible for disposing of any unused Dacogen correctly.	Læknirinn, hjúkrunarfræðingurinn eða lyfjafræðingurinn bera ábyrgð á réttri förgun ónotaðs Dacogen.
Your doctor, nurse or pharmacist is responsible for storing Dacogen.	Læknirinn, hjúkrunarfræðingurinn eða lyfjafræðingurinn bera ábyrgð á geymslu Dacogen.
Your doctor, nurse or pharmacist knows how to store Zoledronic Acid Hospira properly (see section 6).	Læknir, hjúkrunarfræðingur eða lyfjafræðingur veit hvernig á að geyma Zoledronic Acid Hospira rétt (sjá kafla 6).
Your doctor, nurse or pharmacist should also check how you use your Spiromax device from time to time to ensure that you are using the device properly and as prescribed.	Læknirinn, hjúkrunarfræðingurinn eða lyfjafræðingur ættu einnig að athuga af og til hvernig þú notar Spiromax tækið til að tryggja að þú notir tækið á réttan hátt og samkvæmt fyrirmælum læknisins.
Your doctor, nurse or pharmacist should provide you with training on how to use your inhaler, including how to take a dose effectively.	Læknirinn, hjúkrunarfræðingurinn eða lyfjafræðingur eiga að veita þér þjálfun í notkun innöndunartækisins þ.m.t. hvernig eigi að taka skammtinn á árangursríkan hátt.
Your doctor, nurse or pharmacist will decide if Fluenz can be given at the same time as other vaccines.	Læknirinn, hjúkrunarfræðingur eða lyfjafræðingur mun ákveða hvort gefa megi Fluenz samtímis öðrum bóluefnum.
Your doctor, nurse or pharmacist will decide if Fluenz Tetra can be given at the same time as other vaccines.	Læknirinn, hjúkrunarfræðingur eða lyfjafræðingur mun ákveða hvort gefa megi Fluenz Tetra samtímis öðrum bóluefnum.
Your doctor, nurse or pharmacist will decide if Pandemic influenza vaccine H5N1 MedImmune can be given at the same time as other vaccines.	Læknirinn, hjúkrunarfræðingurinn eða lyfjafræðingur mun ákveða hvort gefa megi Pandemic inflúensubóluefni H5N1 MedImmune samtímis öðrum bóluefnum.
Your doctor, nurse or pharmacist will have advised you which dose they have prescribed for you and how often you need to take it.	Læknirinn, hjúkrunarfræðingur eða lyfjafræðingur sem kenndi þér að sprauta þig hefur sagt þér hvaða skammti þér hefur verið ávísað og hve oft þú þarft að fá hann.
Your doctor, nurse or pharmacist will show you how to inject yourself with Nplate.	Læknirinn, hjúkrunarfræðingurinn eða lyfjafræðingur sýna hvernig eigi að standa að inndælingu Nplate.
Your doctor, nurse or pharmacist will show you how to inject yourself with the pre-filled pen.	Læknirinn, hjúkrunarfræðingur eða lyfjafræðingur mun sýna þér hvernig á að sprauta sig með áfyllta pennanum.
Your doctor, nurse or pharmacist will show you how to inject yourself with the pre-filled syringe.	Læknirinn, hjúkrunarfræðingur eða lyfjafræðingur munu sýna þér hvernig á að sprauta sig með áfylltu sprautunni.
Your doctor, nurse or pharmacist will tell you how much Aranesp you need and how frequently it should be injected.	Læknirinn, hjúkrunarfræðingur eða lyfjafræðingur mun segja þér hve mikið á að nota af Aranesp og hve oft gefa skal lyfið með inndælingu.
Your doctor, pharmacist or nurse are responsible for storing Vidaza.	Læknirinn þinn, lyfjafræðingur eða hjúkrunarfræðingur eru ábyrgir fyrir geymslu Vidaza.
Your doctor, pharmacist or nurse can help you choose the injection site that is best for you.	Læknirinn þinn, lyfjafræðingur eða hjúkrunarfræðingur getur hjálpað þér að velja stungustað sem hentar þér best.
Your doctor, pharmacist or nurse knows how to store Aclasta properly.	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingur vita hvernig geyma á Aclasta.
Your doctor, pharmacist or nurse knows how to store Zoledronic Acid Accord properly (see section 6).	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingur veit hvernig á að geyma Zoledronic acid Accord rétt (sjá kafla 6).
Your doctor, pharmacist or nurse knows how to store Zoledronic acid Actavis properly.	Læknir, lyfjafræðingur eða hjúkrunarfræðingur veit hvernig á að geyma Zoledronic acid Actavis rétt.
Your doctor, pharmacist or nurse knows how to store Zoledronic Acid Hospira properly.	Læknir, hjúkrunarfræðingur eða lyfjafræðingur veit hvernig á að geyma Zoledronic Acid Hospira rétt.
Your doctor, pharmacist or nurse knows how to store Zoledronic acid medac properly (see section 6).	Læknir, hjúkrunarfræðingur eða lyfjafræðingur veit hvernig á að geyma Zoledronic acid medac á réttan hátt (sjá kafla 6).
Your doctor, pharmacist or nurse knows how to store Zoledronic acid Mylan properly.	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingurveit hvernig á að geyma Zoledronic acid Mylan rétt.
Your doctor, pharmacist or nurse knows how to store Zoledronic acid Teva Generics properly.	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingur vita hvernig geyma á Zoledronic acid Teva Generics.
Your doctor, pharmacist or nurse knows how to store Zoledronic acid Teva Pharma properly.	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingur vita hvernig geyma á Zoledronic acid Teva Pharma.
Your doctor, pharmacist or nurse knows how to store Zoledronic acid Teva properly (see section 6).	Læknir, hjúkrunarfræðingur eða lyfjafræðingur veit hvernig á að geyma Zoledronic Acid Teva rétt (sjá kafla 6).
Your doctor, pharmacist or nurse knows how to store Zometa properly (see section 6).	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingur veit hvernig á að geyma Zometa rétt (sjá kafla 6).
Your doctor, pharmacist or nurse may help you decide where on your body to inject your dose.	Læknirinn þinn, lyfjafræðingur eða hjúkrunarfræðingur getur aðstoðað þig við að ákveða á hvaða svæði líkamans á að dæla inn skammtinum.
Your doctor, pharmacist or nurse should show you/your child how to inhale the medicine when you/your child first start treatment:	Læknirinn þinn, lyfjafræðingur eða hjúkrunarfræðingur eiga að sýna þér eða barninu þínu hvernig á að bera sig að í fyrsta sinn.
Your doctor, pharmacist or nurse will advise which oral syringe to use depending on the dose that has been prescribed.	Læknirinn, lyfjafræðingur eða hjúkrunarfræðingur mun sýna þér hvaða inntökusprautu þú átt að nota samkvæmt ávísuðum skammti.
Your doctor, pharmacist or nurse will advise you on how you can obtain a sharps container.	Læknirinn, lyfjafræðingurinn eða hjúkrunarfræðingurinn mun gefa þér ráð um hvar þú getur nálgast slíkt ílát.
Your doctor, pharmacist or nurse will inform you if a booster dose should be given.	Læknirinn þinn, lyfjafræðingur eða hjúkrunarfræðingur upplýsir þig ef gefa á örvunarskammt.
Your doctor, together with you, will decide which other medicines you should take.	Læknirinn mun ákveða, með þér, hvaða önnur lyf þú átt að taka.
Your doctor/ophthalmologist may ask you to use antibiotic eye drops before and after the injection in order to prevent any possible eye infection.	Læknirinn/augnlæknirinn gæti beðið þig um að nota augndropa með sýklalyfi fyrir og eftir inndælingu til að koma í veg fyrir hugsanlega augnsýkingu.
Your doctor/ophthalmologist will also give you a local anaesthetic to prevent any pain from the injection.	Læknirinn/augnlæknirinn mun einnig gefa staðdeyfilyf til að draga úr eða koma í veg fyrir sársauka sem getur fylgt inndælingunni.
Your doctor/ophthalmologist will decide if treatment with Jetrea is right for you.	Læknirinn/augnlæknirinn mun ákveða hvort meðferð með Jetrea sé viðeigandi.
Your doctor/ophthalmologist will monitor you and take corrective measures if needed.	Læknirinn/augnlæknirinn mun hafa eftirlit með þér og grípa til aðgerða ef nauðsyn krefur.
Your doctor/ophthalmologist will monitor you in case you develop an infection or any complications after the injection.	Læknirinn/augnlæknirinn mun hafa eftirlit með þér ef upp kemur sýking eða aðrar aukaverkanir eftir inndælingu.
Your doctor/pharmacist will tell you how many pens you need to complete you treatment.	Læknirinn/lyfjafræðingurinn mun segja þér hvað þú þurfir marga lyfjapenna til að ljúka meðferðinni.
Your doctor/pharmacist will tell you how many pens you need to complete your treatment.	Læknirinn/lyfjafræðingurinn mun segja þér hvað þú þurfir marga lyfjapenna til að ljúka meðferðinni.
Your doctormay perform additional tests for differential diagnosis.	Læknirinn mun hugsanlega gera frekari rannsóknir til að útiloka aðra sjúkdóma.
Your doctors know that this might happen and will have emergency treatment ready to use.	Læknar eru meðvitaðir um að þetta getur gerst og hafa tiltæka bráðameðferð fyrir slík tilfelli.
Your doctors know that this might happen and will have emergency treatment ready to use.	Læknarnir þínir vita að þetta getur gerst og hafa til staðar nauðsynlega neyðarmeðferð.
Your doctors know that this might happen and will have emergency treatment ready to use.	Læknirinn veit að þetta getur komið fyrir og mun hafa bráðameðferð tilbúna til notkunar.
Your doctors will know that this might happen and will have emergency treatment ready to use	Læknar eru meðvitaðir um að þetta getur gerst og hafa tiltæka bráðameðferð fyrir slík tilfelli.
Your doctors will know that this might happen and will have emergency treatment ready to use	Læknirinn veit að þetta getur gerst og mun hafa bráðameðferð tilbúna til notkunar.
Your doctors instructions should be carefully observed.	Fylgja ber fyrirmælum læknisins nákvæmlega.
Your dog should not be given Masivet if it:	Ekki má gefa hundinum Masivet ef hann:
Your dog should not be given Recuvyra if it:	Hundurinn á ekki að fá Recuvyra ef hann:
Your dog should not be given Sileo if it:	Ekki skal gefa hundinum Sileo ef hann:
Your dog to feel cold when touched (for example the ears).	Hundurinn virðist kaldur við snertingu (til dæmis á eyrunum).
Your dog will only be allowed to go home once it has recovered from its surgery, and is drinking and eating normally.	Hundurinn mun einungis fá leyfi til þess að halda heim þegar hann hefur náð sér eftir skurðaðgerðina og étur og drekkur eðlilega.
Your dose depends on your general condition and on which other immunosuppressive medication you are taking.	Skammtur fer eftir almennu ástandi þínu og öðrum ónæmisbælandi lyfjum sem þú notar.
Your dose depends on your general condition and on which other immunosuppressive medicines you are taking.	Skammtur fer eftir almennu ástandi þínu og öðrum ónæmisbælandi lyfjum sem þú notar.
Your dose has now been given.	Nú ertu búin/-n að gefa þér skammtinn.
Your dose in ml has been calculated by your doctor.	Læknirinn hefur séð um að reikna út skammtinn í ml.
Your dose may be adjusted further in order to maintain long-term control of your platelet count.	Skammtinum gæti verið breytt enn frekar til að viðhalda stjórn á blóðflögunum til lengri tíma.
Your dose may be adjusted.	Hugsanlega þarf að aðlaga skammtinn.
Your dose may be changed or treatment delayed depending on results from these tests.	Niðurstöður þessara prófa geta valdið breytingum á skammti eða seinkun meðferðar.
Your dose may be reduced if you have kidney problems.	Vera má að skammturinn verði minnkaður ef þú ert með nýrnasjúkdóm.
Your dose may have to be adjusted by your doctor if:	Verið getur að læknirinn þurfi að breyta skammtinum ef:
Your dose may need to be adjusted.	Hugsanlega þarf að aðlaga skammtinn.
Your dose may need to be adjusted.	Það gæti þurft að breyta skömmtum.
Your dose of Atriance may need to be adjusted	Hugsanlega þarf að aðlaga skammtinn af Atriance
Your dose of Bemfola may be increased every 7 or every 14 days by 37.5 to 75 IU, until you get the desired response.	Auka má skammtinn af Bemfola á 7 eða 14 daga fresti um 37,5 til 75 a.e. þar til æskileg svörun kemur fram.
Your dose of GONAL-f may be increased every 7 or every 14 days by 37.5 to 75 IU, until you get the desired response.	Auka má skammtinn af GONAL-f á 7 eða 14 daga fresti um 37,5 til 75 a.e., þar til æskileg svörun kemur fram.
Your dose of Hycamtin may need to be adjusted.	Það gæti þurft að breyta skammtinum af Hycamtin.
Your dose of Lojuxta may need to be adjusted if you consume peppermint oil or Seville oranges.	Það gæti þurft að breyta skammtinum af Lojuxta ef þú neytir piparmyntuolíu eða beiskjuappelsína.
Your dose of Potactasol may need to be adjusted.	Það gæti þurft að breyta skammtinum af Potactasol.
Your dose of Potactasol will depend on:	Skammturinn sem þú færð af Potactasol miðast við:
Your dose of Teysuno will be determined by your doctor based on your height and weight.	Skammturinn sem þú færð af Teysuno er ákveðinn af lækninum, byggt á hæð þinni og þyngd.
Your dose of Topotecan Actavis may need to be adjusted.	Það gæti þurft að breyta skammtinum af Topotecan Actavis.
Your dose of Topotecan Actavis will depend on:	Skammturinn sem þú færð af Topotecan Actavis miðast við:
Your dose of Topotecan Eagle may need to be adjusted.	Það gæti þurft að breyta skammtinum af Topotecan Eagle.
Your dose of Topotecan Teva may need to be adjusted.	Það gæti þurft að breyta skammtinum af Topotecan Teva.
Your dose of Topotecan Teva will depend on:	Skammturinn af Topotecan Teva sem þér er gefinn miðast við:
Your dose of Translarna depends on your body weight.	Skammtur Translarna fer eftir líkamsþyngd þinni.
Your dose of Xultophy is administered as ‘dose steps.	Xultophy skammturinn er gefinn í „skammtaþrepum“.
Your dose should be checked every 6 months by your doctor.	Læknirinn á að athuga skammtinn á 6 mánaða fresti.
Your dose will be adjusted depending on the level of Rapamune in your blood.	Aðlaga þarf skammtinn eftir magni af Rapamune í blóði.
Your dose will be calculated according to your body weight.	Skammturinn er reiknaður út eftir líkamsþyngd þinni.
Your dose will be correct and you can keep following the instructions.	Skammturinn mun vera réttur og þú getur haldið áfram að fylgja leiðbeiningnum.
Your dose will be decided by your doctor and may depend on:	Læknirinn ákveður skammtinn sem getur ráðist af:
Your dose will be specific to you.	Þér verður gefinn skammtur sem er sérstaklega áætlaður fyrir þig.
